Id,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status
1080,2025-03-10 12:35:54,0.0897,499.64,477.72,Boleto,Confirmado
1081,2025-04-02 13:18:32,0.0188,5484.26,5424.06,Boleto,Processando
1082,2025-03-07 23:16:40,0.1468,769.9,689.87,Boleto,Processando
1083,2025-03-03 12:50:32,0.0682,699.6,684.88,Debito,Cancelado
1084,2025-04-20 22:35:41,0.1233,2144.0,1922.54,Debito,Confirmado
1085,2025-04-20 20:34:25,0.1153,71.6,96.33,Boleto,Confirmado
1086,2025-03-07 10:06:48,0.1071,1796.0,1626.55,Credito,Processando
1087,2025-03-14 10:24:32,0.1241,4316.0,3813.37,Debito,Em Analise
1088,2025-03-17 23:47:09,0.0151,103.6,135.03,PIX,Processando
1089,2025-03-22 11:38:24,0.1018,259.72,256.18,Debito,Confirmado
1090,2025-03-21 01:45:23,0.0399,17.9,50.18,Credito,Cancelado
1091,2025-05-01 12:25:37,0.1179,215.6,233.08,PIX,Processando
1092,2025-04-25 06:34:29,0.1435,769.9,682.32,PIX,Em Analise
1093,2025-03-08 00:25:04,0.1352,899.0,810.45,Boleto,Confirmado
1094,2025-02-16 13:54:24,0.0172,99.8,120.98,Credito,Confirmado
1095,2025-04-16 20:04:03,0.0554,124.91,150.98,Debito,Cancelado
1096,2025-05-05 00:44:13,0.0546,4288.0,4096.78,Credito,Cancelado
1097,2025-04-18 17:19:22,0.0183,8226.39,8118.75,PIX,Confirmado
1098,2025-05-17 06:50:45,0.0147,519.44,544.79,PIX,Confirmado
1099,2025-02-25 07:10:00,0.0577,1539.8,1493.85,Credito,Cancelado
1100,2025-04-23 00:19:24,0.1488,331.98,315.57,PIX,Processando
1101,2025-04-07 00:16:51,0.0853,35.8,65.74,Credito,Confirmado
1102,2025-04-18 12:05:14,0.0933,53.9,91.77,PIX,Cancelado
1103,2025-05-05 16:43:31,0.0707,2144.0,2015.32,Credito,Processando
1104,2025-04-16 20:23:30,0.0993,3958.2,3598.14,Credito,Processando
1105,2025-04-16 10:01:15,0.1435,249.82,236.87,Boleto,Processando
1106,2025-05-16 17:30:21,0.0883,428.99,414.01,Credito,Em Analise
1107,2025-03-08 14:05:43,0.0098,124.91,156.68,Debito,Processando
1108,2025-04-06 09:51:31,0.0739,1979.1,1855.74,PIX,Cancelado
1109,2025-02-26 07:13:38,0.1489,18416.0,15716.76,Boleto,Cancelado
1110,2025-04-13 11:54:10,0.0581,374.73,395.86,Credito,Cancelado
1111,2025-04-25 03:48:16,0.0891,35.8,75.51,Credito,Cancelado
1112,2025-03-14 21:37:43,0.016,53.9,86.03,Boleto,Confirmado
1113,2025-03-20 02:52:13,0.0212,2742.13,2726.9,Debito,Confirmado
1114,2025-03-29 22:12:26,0.1312,249.82,239.94,Boleto,Confirmado
1115,2025-03-02 04:18:26,0.0451,1799.01,1750.86,Debito,Processando
1116,2025-03-31 20:04:01,0.0458,2158.0,2102.06,Debito,Confirmado
1117,2025-04-21 19:58:13,0.0581,18416.0,17388.93,PIX,Processando
1118,2025-05-14 00:55:37,0.145,49.9,85.56,Debito,Processando
1119,2025-03-25 15:16:32,0.0127,699.6,713.62,Credito,Em Analise
1120,2025-02-17 02:06:38,0.1228,499.64,461.18,Boleto,Confirmado
1121,2025-03-16 17:43:47,0.0512,949.0,923.31,PIX,Processando
1122,2025-04-08 19:26:10,0.1274,71.6,85.38,Debito,Processando
1123,2025-03-07 11:37:16,0.1488,3079.6,2644.26,Boleto,Confirmado
1124,2025-04-11 20:58:59,0.0523,497.97,494.83,PIX,Cancelado
1125,2025-03-05 10:47:21,0.0194,1796.0,1794.15,Boleto,Cancelado
1126,2025-03-03 02:29:29,0.0217,3598.02,3552.93,Boleto,Em Analise
1127,2025-05-16 08:31:27,0.1138,389.58,368.15,Credito,Em Analise
1128,2025-04-14 13:06:08,0.0217,161.7,201.09,Boleto,Em Analise
1129,2025-04-18 19:58:22,0.0391,1539.8,1512.58,Debito,Cancelado
1130,2025-03-28 01:58:49,0.0307,2158.0,2134.65,Credito,Em Analise
1131,2025-03-19 01:54:31,0.0534,389.58,401.77,Debito,Em Analise
1132,2025-03-27 05:18:35,0.0112,103.6,135.43,Debito,Confirmado
1133,2025-05-17 00:32:03,0.1285,51.8,78.13,PIX,Cancelado
1134,2025-03-18 21:41:41,0.129,3237.0,2862.33,Boleto,Processando
1135,2025-03-19 01:27:29,0.0619,10968.52,10312.47,Boleto,Processando
1136,2025-03-27 14:35:40,0.0918,1347.0,1256.34,Boleto,Confirmado
1137,2025-03-31 14:29:17,0.0963,107.8,130.41,Debito,Confirmado
1138,2025-02-24 18:07:08,0.1124,71.6,106.45,Credito,Cancelado
1139,2025-03-18 10:31:48,0.0781,99.8,125.0,Credito,Confirmado
1140,2025-03-20 01:13:19,0.0766,174.9,194.49,PIX,Em Analise
1141,2025-03-01 13:39:27,0.0947,53.7,81.6,Debito,Em Analise
1142,2025-03-15 17:31:54,0.1055,4879.71,4387.8,PIX,Em Analise
1143,2025-05-08 10:37:20,0.052,207.2,239.33,Boleto,Processando
1144,2025-03-16 06:24:55,0.0496,769.9,754.61,Credito,Processando
1145,2025-03-12 11:40:30,0.0405,4604.0,4440.44,Credito,Processando
1146,2025-03-16 03:04:21,0.0823,2158.0,2013.39,PIX,Cancelado
1147,2025-04-28 03:59:41,0.054,1898.0,1828.5,PIX,Confirmado
1148,2025-04-02 06:50:07,0.081,99.8,124.71,PIX,Em Analise
1149,2025-04-14 12:35:41,0.0609,2158.0,2069.48,Boleto,Cancelado
1150,2025-04-14 21:30:46,0.1255,389.58,373.68,Boleto,Cancelado
1151,2025-03-24 09:47:28,0.011,663.96,689.65,Boleto,Processando
1152,2025-03-24 12:57:21,0.0858,174.9,182.79,Debito,Processando
1153,2025-04-06 13:02:58,0.0863,124.91,157.03,PIX,Confirmado
1154,2025-03-14 14:23:40,0.0576,51.8,91.72,Debito,Processando
1155,2025-05-03 19:08:35,0.0632,1798.0,1727.27,Boleto,Confirmado
1156,2025-02-28 19:16:29,0.12,199.6,208.64,Boleto,Em Analise
1157,2025-04-10 15:30:07,0.0421,8226.39,7902.96,Credito,Confirmado
1158,2025-02-25 10:37:34,0.1307,17.9,48.55,Boleto,Processando
1159,2025-02-18 08:40:41,0.1345,7916.4,6894.54,Credito,Confirmado
1160,2025-02-21 14:48:58,0.0976,3596.0,3278.02,PIX,Confirmado
1161,2025-03-27 22:33:24,0.1159,428.99,422.17,Boleto,Em Analise
1162,2025-03-31 17:24:54,0.0919,13812.0,12565.58,Debito,Em Analise
1163,2025-05-16 23:13:58,0.0788,5937.3,5492.34,PIX,Em Analise
1164,2025-04-23 00:34:44,0.145,12199.96,10473.87,Debito,Em Analise
1165,2025-03-12 04:50:14,0.0424,1898.0,1850.51,Credito,Em Analise
1166,2025-04-13 15:01:05,0.0231,2742.13,2721.69,PIX,Em Analise
1167,2025-04-01 16:01:28,0.0431,10968.52,10518.68,Debito,Cancelado
1168,2025-04-15 06:43:04,0.0922,161.7,189.69,Debito,Em Analise
1169,2025-05-07 20:56:14,0.0278,35.8,77.7,Debito,Em Analise
1170,2025-03-23 12:00:18,0.1363,428.99,413.42,Credito,Processando
1171,2025-04-17 01:11:24,0.0617,165.99,198.65,Boleto,Processando
1172,2025-04-22 17:20:09,0.1275,124.91,131.88,Credito,Confirmado
1173,2025-05-06 02:21:20,0.0374,174.9,211.26,PIX,Processando
1174,2025-03-21 14:45:31,0.047,519.44,517.93,Debito,Processando
1175,2025-05-02 10:10:17,0.0089,4604.0,4585.92,Boleto,Processando
1176,2025-02-23 07:13:30,0.0387,8226.39,7950.93,Credito,Cancelado
1177,2025-05-09 06:20:21,0.0735,1796.0,1706.89,PIX,Em Analise
1178,2025-04-28 01:42:12,0.1419,174.9,172.98,PIX,Confirmado
1179,2025-04-09 10:27:01,0.0583,1898.0,1810.25,Debito,Em Analise
1180,2025-04-20 09:30:47,0.096,5937.3,5390.22,Debito,Processando
1181,2025-05-15 12:16:27,0.0642,8226.39,7741.16,Credito,Em Analise
1182,2025-05-09 10:19:20,0.007,1626.57,1658.08,Boleto,Processando
1183,2025-05-16 06:43:47,0.0755,1798.0,1685.15,Credito,Confirmado
1184,2025-04-15 05:39:59,0.0099,524.7,542.41,Boleto,Cancelado
1185,2025-03-30 14:32:19,0.1326,249.82,249.68,Boleto,Em Analise
1186,2025-04-20 06:20:36,0.113,12199.96,10864.26,PIX,Confirmado
1187,2025-05-16 05:37:33,0.0568,349.8,362.92,Credito,Confirmado
1188,2025-02-21 14:14:27,0.096,3253.14,2963.74,Credito,Processando
1189,2025-05-12 03:25:02,0.0168,3596.0,3568.58,Boleto,Processando
1190,2025-04-07 07:40:24,0.1054,71.6,97.04,Boleto,Em Analise
1191,2025-03-14 06:56:53,0.1234,2847.0,2518.58,Debito,Em Analise
1192,2025-04-17 15:03:48,0.1233,3079.6,2722.79,Boleto,Em Analise
1193,2025-03-28 03:54:51,0.0426,2847.0,2748.62,PIX,Confirmado
1194,2025-02-25 19:27:45,0.0396,1079.0,1069.26,Boleto,Processando
1195,2025-05-05 04:11:46,0.0782,129.86,152.69,Debito,Confirmado
1196,2025-05-01 01:30:34,0.1452,9149.97,7864.29,Credito,Cancelado
1197,2025-03-25 19:02:04,0.1381,10968.52,9486.76,Credito,Confirmado
1198,2025-04-27 09:21:53,0.0539,4288.0,4089.87,Boleto,Cancelado
1199,2025-05-11 01:24:42,0.117,2847.0,2556.8,Boleto,Cancelado
1200,2025-04-13 20:22:18,0.1382,3796.0,3314.29,PIX,Cancelado
1201,2025-04-23 20:42:12,0.0391,428.99,445.21,PIX,Cancelado
1202,2025-03-22 15:24:57,0.1245,1626.57,1457.05,PIX,Confirmado
1203,2025-03-01 20:39:30,0.0402,3596.0,3494.34,Boleto,Cancelado
1204,2025-03-04 13:40:07,0.0515,1072.0,1059.69,Debito,Cancelado
1205,2025-04-04 12:07:45,0.0298,165.99,203.94,Debito,Em Analise
1206,2025-02-24 14:54:05,0.0761,699.6,679.35,PIX,Processando
1207,2025-03-12 07:30:56,0.1265,374.73,370.23,PIX,Confirmado
1208,2025-04-02 14:26:09,0.0792,9149.97,8448.19,Credito,Confirmado
1209,2025-02-17 04:19:57,0.0185,3796.0,3748.67,PIX,Em Analise
1210,2025-04-11 00:07:38,0.0378,3596.0,3482.97,PIX,Confirmado
1211,2025-02-24 07:54:35,0.0844,1898.0,1780.71,Boleto,Processando
1212,2025-05-03 22:24:28,0.0875,161.7,190.45,Debito,Em Analise
1213,2025-04-08 12:52:25,0.0865,699.6,681.98,Boleto,Processando
1214,2025-03-08 13:04:31,0.0116,1796.0,1808.16,Debito,Em Analise
1215,2025-05-16 20:27:38,0.1131,12199.96,10863.04,Credito,Em Analise
1216,2025-05-08 18:45:48,0.1364,53.7,89.28,Boleto,Processando
1217,2025-03-21 06:19:52,0.0766,524.7,527.41,Credito,Confirmado
1218,2025-05-13 09:19:18,0.1078,1626.57,1494.13,PIX,Processando
1219,2025-05-13 06:13:56,0.1371,7916.4,6853.96,Boleto,Processando
1220,2025-03-20 05:16:12,0.0964,107.8,130.4,PIX,Em Analise
1221,2025-03-12 05:11:05,0.1011,899.0,831.01,Boleto,Processando
1222,2025-04-12 05:11:41,0.1082,4604.0,4138.84,PIX,Confirmado
1223,2025-04-26 22:57:34,0.0391,4316.0,4170.14,PIX,Processando
1224,2025-05-15 15:49:40,0.0874,51.8,90.17,Debito,Processando
1225,2025-05-16 19:21:31,0.1263,1898.0,1681.18,Boleto,Processando
1226,2025-02-22 17:04:13,0.0444,5484.26,5263.66,Debito,Cancelado
1227,2025-03-14 05:50:51,0.1346,857.98,775.49,PIX,Processando
1228,2025-03-24 02:59:15,0.0931,7916.4,7222.28,Credito,Processando
1229,2025-03-11 16:04:43,0.0635,3216.0,3054.68,Debito,Cancelado
1230,2025-03-02 13:42:19,0.0935,3049.99,2787.72,Debito,Processando
1231,2025-03-21 14:43:53,0.0603,9149.97,8621.13,Debito,Cancelado
1232,2025-03-06 23:51:34,0.1257,4879.71,4309.23,PIX,Cancelado
1233,2025-04-24 06:34:50,0.0723,2144.0,2031.89,Boleto,Cancelado
1234,2025-05-13 07:19:50,0.1352,3079.6,2706.14,Debito,Processando
1235,2025-04-25 19:26:10,0.0765,857.98,815.24,Boleto,Confirmado
1236,2025-02-24 13:12:07,0.0991,949.0,877.85,PIX,Cancelado
1237,2025-03-23 07:51:19,0.1497,1799.01,1552.6,PIX,Cancelado
1238,2025-02-18 09:52:12,0.022,449.0,482.02,Credito,Processando
1239,2025-05-13 07:45:33,0.1105,2144.0,1949.99,PIX,Em Analise
1240,2025-04-13 06:46:03,0.0208,161.7,181.24,PIX,Processando
1241,2025-05-02 16:00:48,0.1258,199.6,217.39,Boleto,Em Analise
1242,2025-03-06 18:53:07,0.0895,9149.97,8364.04,Credito,Confirmado
1243,2025-02-25 18:44:21,0.1407,71.6,94.52,Credito,Confirmado
1244,2025-05-03 03:55:01,0.1299,53.9,79.89,Boleto,Confirmado
1245,2025-04-01 21:18:40,0.0112,12199.96,12106.22,Debito,Confirmado
1246,2025-05-16 15:01:16,0.0206,663.96,673.18,Debito,Em Analise
1247,2025-03-19 21:43:39,0.0902,161.7,190.01,PIX,Cancelado
1248,2025-03-05 04:09:41,0.0777,374.73,368.51,Credito,Em Analise
1249,2025-02-24 05:42:22,0.0253,5484.26,5378.5,Boleto,Processando
1250,2025-04-27 00:34:48,0.0194,1979.1,1963.61,Credito,Em Analise
1251,2025-04-30 10:30:57,0.0846,9208.0,8451.9,Boleto,Cancelado
1252,2025-03-12 04:55:16,0.0073,3598.02,3614.65,PIX,Em Analise
1253,2025-04-15 00:38:03,0.1311,4604.0,4043.32,Credito,Em Analise
1254,2025-03-07 03:02:07,0.1211,215.6,222.48,Boleto,Processando
1255,2025-05-08 16:16:49,0.1178,5397.03,4804.16,PIX,Em Analise
1256,2025-05-10 02:52:09,0.0024,107.8,140.53,Credito,Cancelado
1257,2025-05-11 07:07:02,0.0071,155.4,177.2,Debito,Cancelado
1258,2025-05-03 16:25:04,0.0825,3253.14,3027.66,Credito,Cancelado
1259,2025-03-15 03:11:04,0.1492,51.8,86.97,PIX,Processando
1260,2025-04-12 15:05:28,0.0513,17.9,39.88,Credito,Confirmado
1261,2025-03-23 17:24:10,0.0517,10968.52,10434.44,PIX,Em Analise
1262,2025-03-04 04:58:31,0.0201,3079.6,3040.6,Credito,Confirmado
1263,2025-05-14 03:35:03,0.1012,3796.0,3444.83,Debito,Processando
1264,2025-04-19 21:34:23,0.097,259.72,267.52,Debito,Cancelado
1265,2025-05-09 20:21:39,0.0152,9149.97,9033.79,Credito,Em Analise
1266,2025-04-26 22:32:08,0.0701,4316.0,4046.44,Boleto,Cancelado
1267,2025-03-11 06:31:00,0.1001,374.73,380.12,Credito,Confirmado
1268,2025-04-07 03:05:02,0.074,519.44,503.9,PIX,Processando
1269,2025-03-15 03:13:50,0.1012,10968.52,9901.41,Credito,Processando
1270,2025-03-29 04:09:11,0.1224,174.9,186.48,Debito,Cancelado
1271,2025-03-07 21:37:15,0.1029,17.9,58.96,PIX,Cancelado
1272,2025-05-14 09:19:05,0.0924,949.0,904.21,PIX,Processando
1273,2025-03-25 07:37:17,0.128,857.98,771.06,Debito,Processando
1274,2025-05-05 22:10:01,0.1351,497.97,473.59,Credito,Confirmado
1275,2025-03-16 03:03:32,0.0583,1715.96,1648.91,PIX,Em Analise
1276,2025-03-23 10:31:02,0.026,1796.0,1792.2,PIX,Cancelado
1277,2025-04-11 01:11:46,0.1227,2309.7,2059.29,PIX,Processando
1278,2025-05-03 08:55:04,0.0321,1979.1,1938.47,Debito,Confirmado
1279,2025-03-10 05:34:45,0.1393,4604.0,3995.65,PIX,Processando
1280,2025-05-01 21:37:33,0.0034,4879.71,4886.02,PIX,Processando
1281,2025-02-18 16:34:39,0.1382,4879.71,4248.23,PIX,Cancelado
1282,2025-03-12 23:14:12,0.0884,1626.57,1525.68,PIX,Em Analise
1283,2025-05-14 06:24:48,0.1162,1798.0,1611.97,Boleto,Em Analise
1284,2025-05-17 10:05:01,0.0598,129.86,144.99,Credito,Em Analise
1285,2025-03-10 15:13:06,0.1488,3596.0,3093.91,PIX,Em Analise
1286,2025-05-02 16:36:54,0.0341,53.7,94.77,Boleto,Cancelado
1287,2025-05-06 00:39:06,0.0397,4879.71,4728.89,Debito,Cancelado
1288,2025-04-27 10:42:47,0.0077,149.7,181.54,Boleto,Processando
1289,2025-05-15 05:58:08,0.1411,2309.7,2016.79,Boleto,Confirmado
1290,2025-02-26 19:01:45,0.0684,8226.39,7696.69,Debito,Cancelado
1291,2025-05-08 14:03:13,0.1012,5484.26,4952.15,Boleto,Processando
1292,2025-03-23 07:02:41,0.1031,1898.0,1735.31,Boleto,Confirmado
1293,2025-03-02 21:52:39,0.1312,107.8,116.56,Credito,Processando
1294,2025-03-29 05:24:41,0.0997,1072.0,998.11,Debito,Processando
1295,2025-05-16 18:35:33,0.0843,428.99,435.73,Boleto,Confirmado
1296,2025-04-29 12:06:25,0.1065,53.7,80.97,Credito,Confirmado
1297,2025-05-10 12:20:41,0.1126,155.4,170.89,PIX,Cancelado
1298,2025-05-03 00:48:11,0.0279,1796.0,1768.79,Debito,Processando
1299,2025-04-24 05:10:46,0.0165,207.2,246.68,PIX,Cancelado
1300,2025-05-04 08:17:49,0.0112,149.7,181.01,Boleto,Processando
1301,2025-04-08 20:38:34,0.0561,2144.0,2056.71,Boleto,Processando
1302,2025-04-18 12:23:44,0.0747,374.73,369.64,Debito,Processando
1303,2025-03-23 22:08:27,0.0923,857.98,801.69,Boleto,Cancelado
1304,2025-03-02 04:53:03,0.1437,2697.0,2332.34,Boleto,Cancelado
1305,2025-04-01 23:30:36,0.0496,49.9,70.32,Boleto,Cancelado
1306,2025-03-02 21:09:17,0.1141,699.6,652.77,Boleto,Cancelado
1307,2025-04-13 09:01:57,0.0797,161.7,171.71,Debito,Confirmado
1308,2025-03-02 21:07:06,0.033,3049.99,2992.24,Debito,Cancelado
1309,2025-04-11 02:02:38,0.0923,3253.14,2995.78,Credito,Processando
1310,2025-04-25 04:50:33,0.1451,8226.39,7055.64,Credito,Processando
1311,2025-04-09 18:59:31,0.0186,2697.0,2679.83,Credito,Processando
1312,2025-04-13 03:00:24,0.0761,149.7,171.3,Debito,Cancelado
1313,2025-03-06 10:35:05,0.0077,161.7,183.35,Boleto,Confirmado
1314,2025-03-10 16:38:34,0.0482,428.99,451.21,Debito,Processando
1315,2025-03-24 23:30:17,0.0931,259.72,258.44,Boleto,Processando
1316,2025-03-22 14:51:59,0.1262,2847.0,2530.61,Boleto,Em Analise
1317,2025-03-15 06:32:25,0.1095,3796.0,3423.24,Boleto,Confirmado
1318,2025-04-24 04:34:09,0.0694,17.9,59.56,Boleto,Em Analise
1319,2025-04-26 22:41:28,0.1364,107.8,116.0,Credito,Processando
1320,2025-03-07 11:00:02,0.0454,71.6,91.25,Debito,Processando
1321,2025-02-25 17:09:15,0.1131,663.96,611.77,Boleto,Cancelado
1322,2025-02-18 00:48:10,0.0711,524.7,530.29,Credito,Cancelado
1323,2025-03-25 08:55:02,0.1348,389.58,359.96,PIX,Processando
1324,2025-05-01 23:04:33,0.1196,857.98,778.27,Boleto,Processando
1325,2025-02-19 21:53:28,0.1352,3796.0,3315.77,Debito,Processando
1326,2025-04-22 22:30:28,0.0321,174.9,202.28,Boleto,Processando
1327,2025-05-03 05:06:20,0.1002,53.7,81.31,Credito,Cancelado
1328,2025-04-29 13:50:12,0.1108,18416.0,16418.41,Debito,Cancelado
1329,2025-04-11 16:27:11,0.1114,259.72,253.69,Credito,Processando
1330,2025-02-26 14:57:28,0.0756,428.99,439.46,Boleto,Confirmado
1331,2025-04-30 23:44:22,0.0017,898.0,939.37,PIX,Em Analise
1332,2025-03-15 08:52:48,0.0392,374.73,393.03,PIX,Em Analise
1333,2025-03-04 06:41:30,0.0485,4879.71,4676.03,PIX,Em Analise
1334,2025-05-13 20:27:01,0.1278,663.96,622.01,PIX,Confirmado
1335,2025-04-14 12:15:43,0.1261,1715.96,1532.57,PIX,Confirmado
1336,2025-05-12 01:04:31,0.0157,1979.1,1990.93,Debito,Processando
1337,2025-04-20 16:29:40,0.1425,1979.1,1719.98,Credito,Processando
1338,2025-03-03 05:44:22,0.0274,663.96,678.76,Debito,Em Analise
1339,2025-03-31 08:29:03,0.0622,389.58,388.25,Debito,Confirmado
1340,2025-04-02 07:48:32,0.0323,1715.96,1683.43,Boleto,Cancelado
1341,2025-03-12 12:36:39,0.129,207.2,203.37,Debito,Processando
1342,2025-04-04 19:20:54,0.1124,898.0,819.96,Debito,Confirmado
1343,2025-02-27 03:34:14,0.053,857.98,855.41,PIX,Processando
1344,2025-04-01 23:04:30,0.1023,1898.0,1746.73,Credito,Processando
1345,2025-04-07 09:16:20,0.0277,1347.0,1352.59,Boleto,Em Analise
1346,2025-04-18 14:51:35,0.0573,18416.0,17383.66,Boleto,Processando
1347,2025-04-08 08:09:08,0.0566,3237.0,3086.78,Boleto,Confirmado
1348,2025-04-09 21:39:22,0.0357,899.0,909.81,Credito,Em Analise
1349,2025-03-11 08:03:50,0.1314,129.86,145.79,Credito,Cancelado
1350,2025-03-01 01:28:01,0.1018,35.8,65.15,PIX,Em Analise
1351,2025-02-19 23:08:06,0.042,3079.6,2993.16,Credito,Cancelado
1352,2025-03-18 18:49:56,0.0363,35.8,67.49,Boleto,Cancelado
1353,2025-02-26 15:34:37,0.0027,161.7,184.16,Boleto,Processando
1354,2025-03-03 13:38:21,0.052,3958.2,3795.27,PIX,Confirmado
1355,2025-03-31 06:57:24,0.079,165.99,195.78,Boleto,Processando
1356,2025-04-22 05:04:04,0.0417,374.73,392.09,Boleto,Em Analise
1357,2025-03-26 07:11:16,0.1051,99.8,132.21,Boleto,Confirmado
1358,2025-03-26 19:52:38,0.0618,699.6,689.35,Debito,Em Analise
1359,2025-04-07 01:18:01,0.0474,3237.0,3116.56,Debito,Em Analise
1360,2025-04-04 16:47:51,0.1409,53.9,79.3,Credito,Processando
1361,2025-02-27 16:39:13,0.0394,165.99,182.35,Debito,Cancelado
1362,2025-04-18 18:34:37,0.0597,857.98,829.66,Credito,Em Analise
1363,2025-04-08 14:41:57,0.0573,199.6,211.06,Credito,Confirmado
1364,2025-05-03 10:06:12,0.0362,1079.0,1062.84,Debito,Em Analise
1365,2025-03-29 21:10:23,0.0326,519.44,545.41,Debito,Cancelado
1366,2025-03-16 18:45:04,0.0454,4604.0,4427.97,PIX,Cancelado
1367,2025-03-21 15:01:54,0.1296,207.2,213.34,Credito,Confirmado
1368,2025-05-12 14:40:33,0.1151,663.96,620.53,Debito,Processando
1369,2025-02-27 18:40:44,0.1021,3796.0,3451.33,Debito,Em Analise
1370,2025-02-19 12:55:29,0.0686,53.7,92.92,Boleto,Confirmado
1371,2025-03-20 09:30:15,0.0762,1715.96,1608.1,Credito,Em Analise
1372,2025-02-26 20:13:28,0.0401,1796.0,1766.88,Credito,Confirmado
1373,2025-02-17 16:44:57,0.0111,129.86,171.32,Debito,Cancelado
1374,2025-04-19 17:05:33,0.0497,1796.0,1729.64,Boleto,Confirmado
1375,2025-03-08 00:33:32,0.0743,9208.0,8546.75,PIX,Confirmado
1376,2025-03-07 22:43:45,0.0086,18416.0,18280.52,Boleto,Em Analise
1377,2025-03-19 03:58:32,0.0132,155.4,186.34,Debito,Em Analise
1378,2025-04-28 20:44:57,0.0395,5937.3,5725.68,Credito,Em Analise
1379,2025-04-28 17:47:36,0.0551,499.64,515.01,PIX,Confirmado
1380,2025-03-17 02:35:29,0.059,12199.96,11513.15,Boleto,Processando
1381,2025-02-21 02:20:51,0.0177,6099.98,6025.0,Boleto,Cancelado
1382,2025-03-02 16:40:37,0.0339,1079.0,1085.32,Boleto,Em Analise
1383,2025-03-05 10:19:45,0.0392,1796.0,1748.5,Debito,Cancelado
1384,2025-04-08 19:46:51,0.0101,1286.97,1306.96,Debito,Confirmado
1385,2025-03-09 01:31:30,0.0489,4316.0,4127.85,Boleto,Cancelado
1386,2025-02-21 20:44:29,0.0108,3049.99,3059.95,Debito,Processando
1387,2025-03-18 08:07:16,0.1055,9208.0,8269.55,Debito,Confirmado
1388,2025-04-23 17:09:40,0.0579,1079.0,1039.43,Credito,Cancelado
1389,2025-04-23 08:54:26,0.049,699.6,698.31,Debito,Confirmado
1390,2025-04-15 22:58:28,0.019,99.8,120.8,PIX,Cancelado
1391,2025-03-24 22:58:49,0.034,5397.03,5236.43,PIX,Confirmado
1392,2025-03-20 20:14:04,0.0349,2144.0,2102.16,PIX,Em Analise
1393,2025-03-18 17:36:01,0.1478,519.44,465.57,Credito,Em Analise
1394,2025-03-03 07:44:38,0.1253,53.9,70.05,Credito,Em Analise
1395,2025-04-14 13:07:46,0.0023,2309.7,2337.38,Credito,Confirmado
1396,2025-03-30 09:49:51,0.0925,4316.0,3949.76,PIX,Processando
1397,2025-04-23 15:00:01,0.0384,2144.0,2084.57,Credito,Em Analise
1398,2025-05-15 18:07:43,0.0157,428.99,445.15,PIX,Em Analise
1399,2025-05-01 02:52:42,0.1058,1347.0,1247.39,PIX,Confirmado
1400,2025-04-12 14:33:40,0.0197,259.72,287.59,PIX,Processando
1401,2025-03-01 09:18:22,0.0666,2742.13,2582.4,Boleto,Confirmado
1402,2025-02-24 06:36:17,0.0948,17.9,39.1,PIX,Em Analise
1403,2025-04-18 05:33:59,0.0832,18416.0,16916.78,PIX,Processando
1404,2025-04-10 18:58:32,0.1466,389.58,355.37,Credito,Em Analise
1405,2025-04-10 18:19:13,0.1179,1079.0,984.78,Credito,Em Analise
1406,2025-02-20 21:04:36,0.1161,13812.0,12231.33,PIX,Em Analise
1407,2025-05-13 22:59:52,0.0533,2697.0,2596.15,Boleto,Processando
1408,2025-02-24 10:48:39,0.0013,129.86,162.68,Credito,Em Analise
1409,2025-03-29 14:01:12,0.1102,9149.97,8164.54,PIX,Cancelado
1410,2025-04-19 13:01:25,0.15,349.8,320.23,Debito,Processando
1411,2025-04-07 10:35:34,0.0609,215.6,235.46,Boleto,Processando
1412,2025-05-07 06:51:55,0.1478,5484.26,4716.59,Boleto,Processando
1413,2025-04-17 12:51:51,0.0213,2309.7,2303.4,Boleto,Confirmado
1414,2025-04-20 11:01:11,0.0445,2158.0,2104.87,PIX,Cancelado
1415,2025-04-09 10:00:43,0.0256,8226.39,8048.78,Credito,Em Analise
1416,2025-04-11 05:25:09,0.0713,389.58,394.79,PIX,Processando
1417,2025-04-15 12:55:48,0.1195,374.73,362.94,Credito,Confirmado
1418,2025-03-28 16:22:25,0.0511,13812.0,13149.11,Credito,Processando
1419,2025-05-06 18:58:37,0.1359,5397.03,4686.47,PIX,Em Analise
1420,2025-02-16 19:07:45,0.0817,10968.52,10105.38,Credito,Processando
1421,2025-04-15 13:28:27,0.0698,51.8,91.08,Debito,Processando
1422,2025-03-07 02:38:28,0.1181,13812.0,12213.79,Credito,Cancelado
1423,2025-04-28 01:18:45,0.0152,129.86,170.79,Debito,Cancelado
1424,2025-02-18 05:46:01,0.1161,499.64,464.53,Debito,Processando
1425,2025-04-15 06:00:35,0.0364,3958.2,3837.02,Boleto,Confirmado
1426,2025-02-23 10:35:56,0.0421,3237.0,3133.71,Debito,Processando
1427,2025-02-28 13:42:17,0.0899,1979.1,1824.08,PIX,Confirmado
1428,2025-04-07 22:41:33,0.1353,165.99,166.43,Debito,Processando
1429,2025-03-04 16:51:01,0.0868,9208.0,8431.65,PIX,Em Analise
1430,2025-03-27 09:41:41,0.0973,857.98,807.49,PIX,Cancelado
1431,2025-05-08 20:10:11,0.1165,3216.0,2884.24,Debito,Em Analise
