Id,Item_ID,Product,Quantity,Price
1305,I01305,Carregador Turbo USB-C 30W,1,49.9
1306,I01306,Teclado Mecanico Fizz,4,174.9
1307,I01307,Carregador Turbo Tipo-C 50w,3,53.9
1308,I01308,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1309,I01309,"Monitor UHD Samsung 32""",2,1626.57
1310,I01310,Projetor EPSON Powerlite Wide Screen,3,2742.13
1311,I01311,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0
1312,I01312,Carregador Turbo USB-C 30W,3,49.9
1313,I01313,Carregador Turbo Tipo-C 50w,3,53.9
1314,I01314,Fone de Ouvido Profissional AKG K92,1,428.99
1315,I01315,Fone de ouvido Sem Fio QCY T27,2,129.86
1316,I01316,Smart TV 32” Philco LED Roku TV,3,949.0
1317,I01317,Smart TV 32” Philco LED Roku TV,4,949.0
1318,I01318,Película de Vidro 3D Galaxy A30s,1,17.9
1319,I01319,Carregador Turbo Tipo-C 50w,2,53.9
1320,I01320,Película de Vidro 3D Galaxy A30s,4,17.9
1321,I01321,Mouse Redragon Wireless,4,165.99
1322,I01322,Teclado Mecanico Fizz,3,174.9
1323,I01323,Fone de ouvido Sem Fio QCY T27,3,129.86
1324,I01324,Fone de Ouvido Profissional AKG K92,2,428.99
1325,I01325,Smart TV 32” Philco LED Roku TV,4,949.0
1326,I01326,Teclado Mecanico Fizz,1,174.9
1327,I01327,Película de Vidro 3D Galaxy A30s,3,17.9
1328,I01328,ACER Notebook Gamer Nitro,4,4604.0
1329,I01329,Fone de ouvido Sem Fio QCY T27,2,129.86
1330,I01330,Fone de Ouvido Profissional AKG K92,1,428.99
1331,I01331,SSD Crucial 1TB NVMe M.2,2,449.0
1332,I01332,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1333,I01333,"Monitor UHD Samsung 32""",3,1626.57
1334,I01334,Mouse Redragon Wireless,4,165.99
1335,I01335,Fone de Ouvido Profissional AKG K92,4,428.99
1336,I01336,Samsung Galaxy A36,1,1979.1
1337,I01337,Samsung Galaxy A36,1,1979.1
1338,I01338,Mouse Redragon Wireless,4,165.99
1339,I01339,Fone de ouvido Sem Fio QCY T27,3,129.86
1340,I01340,Fone de Ouvido Profissional AKG K92,4,428.99
1341,I01341,Película para iPhone 14Pro Anti impacto,4,51.8
1342,I01342,SSD Crucial 1TB NVMe M.2,2,449.0
1343,I01343,Fone de Ouvido Profissional AKG K92,2,428.99
1344,I01344,Smart TV 32” Philco LED Roku TV,2,949.0
1345,I01345,SSD Crucial 1TB NVMe M.2,3,449.0
1346,I01346,ACER Notebook Gamer Nitro,4,4604.0
1347,I01347,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1348,I01348,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1349,I01349,Fone de ouvido Sem Fio QCY T27,1,129.86
1350,I01350,Película de Vidro 3D Galaxy A30s,2,17.9
1351,I01351,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1352,I01352,Película de Vidro 3D Galaxy A30s,2,17.9
1353,I01353,Carregador Turbo Tipo-C 50w,3,53.9
1354,I01354,Samsung Galaxy A36,2,1979.1
1355,I01355,Mouse Redragon Wireless,1,165.99
1356,I01356,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1357,I01357,Carregador Turbo USB-C 30W,2,49.9
1358,I01358,Teclado Mecanico Fizz,4,174.9
1359,I01359,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1360,I01360,Carregador Turbo Tipo-C 50w,1,53.9
1361,I01361,Mouse Redragon Wireless,1,165.99
1362,I01362,Fone de Ouvido Profissional AKG K92,2,428.99
1363,I01363,Carregador Turbo USB-C 30W,4,49.9
1364,I01364,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1365,I01365,Fone de ouvido Sem Fio QCY T27,4,129.86
1366,I01366,ACER Notebook Gamer Nitro,1,4604.0
1367,I01367,Película para iPhone 14Pro Anti impacto,4,51.8
1368,I01368,Mouse Redragon Wireless,4,165.99
1369,I01369,Smart TV 32” Philco LED Roku TV,4,949.0
1370,I01370,Película de Vidro 3D Galaxy A30s,3,17.9
1371,I01371,Fone de Ouvido Profissional AKG K92,4,428.99
1372,I01372,SSD Crucial 1TB NVMe M.2,4,449.0
1373,I01373,Fone de ouvido Sem Fio QCY T27,1,129.86
1374,I01374,SSD Crucial 1TB NVMe M.2,4,449.0
1375,I01375,ACER Notebook Gamer Nitro,2,4604.0
1376,I01376,ACER Notebook Gamer Nitro,4,4604.0
1377,I01377,Película para iPhone 14Pro Anti impacto,3,51.8
1378,I01378,Samsung Galaxy A36,3,1979.1
1379,I01379,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1380,I01380,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1381,I01381,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1382,I01382,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1383,I01383,SSD Crucial 1TB NVMe M.2,4,449.0
1384,I01384,Fone de Ouvido Profissional AKG K92,3,428.99
1385,I01385,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1386,I01386,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1387,I01387,ACER Notebook Gamer Nitro,2,4604.0
1388,I01388,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1389,I01389,Teclado Mecanico Fizz,4,174.9
1390,I01390,Carregador Turbo USB-C 30W,2,49.9
1391,I01391,Samsung Galaxy Tab S6 Lite,3,1799.01
1392,I01392,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1393,I01393,Fone de ouvido Sem Fio QCY T27,4,129.86
1394,I01394,Carregador Turbo Tipo-C 50w,1,53.9
1395,I01395,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1396,I01396,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1397,I01397,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1398,I01398,Fone de Ouvido Profissional AKG K92,1,428.99
1399,I01399,SSD Crucial 1TB NVMe M.2,3,449.0
1400,I01400,Fone de ouvido Sem Fio QCY T27,2,129.86
1401,I01401,Projetor EPSON Powerlite Wide Screen,1,2742.13
1402,I01402,Película de Vidro 3D Galaxy A30s,1,17.9
1403,I01403,ACER Notebook Gamer Nitro,4,4604.0
1404,I01404,Fone de ouvido Sem Fio QCY T27,3,129.86
1405,I01405,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1406,I01406,ACER Notebook Gamer Nitro,3,4604.0
1407,I01407,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0
1408,I01408,Fone de ouvido Sem Fio QCY T27,1,129.86
1409,I01409,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1410,I01410,Teclado Mecanico Fizz,2,174.9
1411,I01411,Carregador Turbo Tipo-C 50w,4,53.9
1412,I01412,Projetor EPSON Powerlite Wide Screen,2,2742.13
1413,I01413,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1414,I01414,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1415,I01415,Projetor EPSON Powerlite Wide Screen,3,2742.13
1416,I01416,Fone de ouvido Sem Fio QCY T27,3,129.86
1417,I01417,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1418,I01418,ACER Notebook Gamer Nitro,3,4604.0
1419,I01419,Samsung Galaxy Tab S6 Lite,3,1799.01
1420,I01420,Projetor EPSON Powerlite Wide Screen,4,2742.13
1421,I01421,Película para iPhone 14Pro Anti impacto,1,51.8
1422,I01422,ACER Notebook Gamer Nitro,3,4604.0
1423,I01423,Fone de ouvido Sem Fio QCY T27,1,129.86
1424,I01424,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1425,I01425,Samsung Galaxy A36,2,1979.1
1426,I01426,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1427,I01427,Samsung Galaxy A36,1,1979.1
1428,I01428,Mouse Redragon Wireless,1,165.99
1429,I01429,ACER Notebook Gamer Nitro,2,4604.0
1430,I01430,Fone de Ouvido Profissional AKG K92,2,428.99
1431,I01431,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1432,I01432,Samsung Galaxy Tab S6 Lite,3,1799.01
1433,I01433,Fone de Ouvido Profissional AKG K92,3,428.99
1434,I01434,Película para iPhone 14Pro Anti impacto,3,51.8
1435,I01435,Samsung Galaxy A36,2,1979.1
1436,I01436,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1437,I01437,Fone de Ouvido Profissional AKG K92,4,428.99
1438,I01438,Teclado Mecanico Fizz,2,174.9
1439,I01439,Carregador Turbo Tipo-C 50w,2,53.9
1440,I01440,Fone de ouvido Sem Fio QCY T27,1,129.86
1441,I01441,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1442,I01442,Carregador Turbo USB-C 30W,1,49.9
1443,I01443,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1444,I01444,Projetor EPSON Powerlite Wide Screen,1,2742.13
1445,I01445,Mouse Redragon Wireless,2,165.99
1446,I01446,Smart TV 32” Philco LED Roku TV,2,949.0
1447,I01447,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1448,I01448,Samsung Galaxy Tab S6 Lite,3,1799.01
1449,I01449,Fone de Ouvido Profissional AKG K92,1,428.99
1450,I01450,Fone de ouvido Sem Fio QCY T27,1,129.86
1451,I01451,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1452,I01452,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1453,I01453,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1454,I01454,Samsung Galaxy A36,2,1979.1
1455,I01455,ACER Notebook Gamer Nitro,2,4604.0
1456,I01456,Smart TV 32” Philco LED Roku TV,3,949.0
1457,I01457,Carregador Turbo USB-C 30W,4,49.9
1458,I01458,Película de Vidro 3D Galaxy A30s,2,17.9
1459,I01459,Samsung Galaxy A36,2,1979.1
1460,I01460,Samsung Galaxy A36,2,1979.1
1461,I01461,Carregador Turbo Tipo-C 50w,3,53.9
1462,I01462,Projetor EPSON Powerlite Wide Screen,2,2742.13
1463,I01463,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1464,I01464,Projetor EPSON Powerlite Wide Screen,3,2742.13
1465,I01465,Projetor EPSON Powerlite Wide Screen,4,2742.13
1466,I01466,Película para iPhone 14Pro Anti impacto,4,51.8
1467,I01467,Smart TV 32” Philco LED Roku TV,4,949.0
1468,I01468,Fone de Ouvido Profissional AKG K92,3,428.99
1469,I01469,Mouse Redragon Wireless,3,165.99
1470,I01470,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1471,I01471,SSD Crucial 1TB NVMe M.2,4,449.0
1472,I01472,Carregador Turbo USB-C 30W,1,49.9
1473,I01473,Fone de ouvido Sem Fio QCY T27,4,129.86
1474,I01474,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1475,I01475,ACER Notebook Gamer Nitro,2,4604.0
1476,I01476,Fone de Ouvido Profissional AKG K92,2,428.99
1477,I01477,Samsung Galaxy Tab S6 Lite,3,1799.01
1478,I01478,Samsung Galaxy Tab S6 Lite,1,1799.01
1479,I01479,Película para iPhone 14Pro Anti impacto,1,51.8
1480,I01480,Samsung Galaxy A36,4,1979.1
1481,I01481,Película para iPhone 14Pro Anti impacto,1,51.8
1482,I01482,Mouse Redragon Wireless,3,165.99
1483,I01483,Carregador Turbo Tipo-C 50w,4,53.9
1484,I01484,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1485,I01485,Fone de Ouvido Profissional AKG K92,3,428.99
1486,I01486,Mouse Redragon Wireless,3,165.99
1487,I01487,SSD Crucial 1TB NVMe M.2,1,449.0
1488,I01488,Smart TV 32” Philco LED Roku TV,3,949.0
1489,I01489,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1490,I01490,Teclado Mecanico Fizz,4,174.9
1491,I01491,Carregador Turbo USB-C 30W,2,49.9
1492,I01492,Película para iPhone 14Pro Anti impacto,3,51.8
1493,I01493,Projetor EPSON Powerlite Wide Screen,2,2742.13
1494,I01494,Película de Vidro 3D Galaxy A30s,1,17.9
1495,I01495,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1496,I01496,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1497,I01497,Teclado Mecanico Fizz,2,174.9
1498,I01498,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1499,I01499,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1500,I01500,Fone de ouvido Sem Fio QCY T27,3,129.86
1501,I01501,Samsung Galaxy A36,4,1979.1
1502,I01502,SSD Crucial 1TB NVMe M.2,1,449.0
1503,I01503,Samsung Galaxy Tab S6 Lite,3,1799.01
1504,I01504,Película para iPhone 14Pro Anti impacto,4,51.8
1505,I01505,Carregador Turbo USB-C 30W,3,49.9
1506,I01506,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1507,I01507,Samsung Galaxy Tab S6 Lite,2,1799.01
1508,I01508,Película de Vidro 3D Galaxy A30s,1,17.9
1509,I01509,"Monitor UHD Samsung 32""",1,1626.57
1510,I01510,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1511,I01511,Samsung Galaxy A36,4,1979.1
1512,I01512,ACER Notebook Gamer Nitro,1,4604.0
1513,I01513,Carregador Turbo Tipo-C 50w,1,53.9
1514,I01514,Samsung Galaxy A36,4,1979.1
1515,I01515,Mouse Redragon Wireless,2,165.99
1516,I01516,Projetor EPSON Powerlite Wide Screen,2,2742.13
1517,I01517,Película para iPhone 14Pro Anti impacto,4,51.8
1518,I01518,Fone de Ouvido Profissional AKG K92,3,428.99
1519,I01519,Fone de ouvido Sem Fio QCY T27,2,129.86
1520,I01520,Fone de ouvido Sem Fio QCY T27,3,129.86
1521,I01521,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1522,I01522,Smart TV 32” Philco LED Roku TV,2,949.0
1523,I01523,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1524,I01524,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1525,I01525,ACER Notebook Gamer Nitro,1,4604.0
1526,I01526,ACER Notebook Gamer Nitro,3,4604.0
1527,I01527,Smart TV 32” Philco LED Roku TV,2,949.0
1528,I01528,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1529,I01529,Samsung Galaxy Tab S6 Lite,3,1799.01
1530,I01530,Mouse Redragon Wireless,1,165.99
1531,I01531,Fone de ouvido Sem Fio QCY T27,1,129.86
1532,I01532,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1533,I01533,Carregador Turbo USB-C 30W,2,49.9
1534,I01534,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1535,I01535,Fone de Ouvido Profissional AKG K92,1,428.99
1536,I01536,Fone de Ouvido Profissional AKG K92,4,428.99
1537,I01537,Teclado Mecanico Fizz,1,174.9
1538,I01538,Projetor EPSON Powerlite Wide Screen,4,2742.13
1539,I01539,Teclado Mecanico Fizz,3,174.9
1540,I01540,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1541,I01541,Projetor EPSON Powerlite Wide Screen,1,2742.13
1542,I01542,Samsung Galaxy Tab S6 Lite,3,1799.01
1543,I01543,Samsung Galaxy Tab S6 Lite,3,1799.01
1544,I01544,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1545,I01545,Samsung Galaxy Tab S6 Lite,1,1799.01
1546,I01546,Carregador Turbo Tipo-C 50w,3,53.9
1547,I01547,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1548,I01548,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1549,I01549,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1550,I01550,Samsung Galaxy Tab S6 Lite,4,1799.01
1551,I01551,Smart TV 32” Philco LED Roku TV,2,949.0
1552,I01552,Fone de ouvido Sem Fio QCY T27,4,129.86
1553,I01553,Película de Vidro 3D Galaxy A30s,4,17.9
1554,I01554,Fone de Ouvido Profissional AKG K92,1,428.99
1555,I01555,"Monitor UHD Samsung 32""",3,1626.57
1556,I01556,Carregador Turbo Tipo-C 50w,3,53.9
1557,I01557,Carregador Turbo USB-C 30W,3,49.9
1558,I01558,Samsung Galaxy Tab S6 Lite,1,1799.01
1559,I01559,Teclado Mecanico Fizz,1,174.9
1560,I01560,Fone de Ouvido Profissional AKG K92,3,428.99
1561,I01561,Fone de Ouvido Profissional AKG K92,2,428.99
1562,I01562,Smart TV 32” Philco LED Roku TV,2,949.0
1563,I01563,Película para iPhone 14Pro Anti impacto,4,51.8
1564,I01564,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1565,I01565,Película para iPhone 14Pro Anti impacto,4,51.8
1566,I01566,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1567,I01567,Projetor EPSON Powerlite Wide Screen,1,2742.13
1568,I01568,Samsung Galaxy Tab S6 Lite,4,1799.01
1569,I01569,Fone de Ouvido Profissional AKG K92,2,428.99
1570,I01570,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1571,I01571,Fone de Ouvido Profissional AKG K92,4,428.99
1572,I01572,Samsung Galaxy Tab S6 Lite,1,1799.01
1573,I01573,Fone de Ouvido Profissional AKG K92,3,428.99
1574,I01574,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1575,I01575,Carregador Turbo Tipo-C 50w,2,53.9
1576,I01576,Carregador Turbo Tipo-C 50w,1,53.9
1577,I01577,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1578,I01578,Smart TV 32” Philco LED Roku TV,3,949.0
1579,I01579,Mouse Redragon Wireless,2,165.99
1580,I01580,ACER Notebook Gamer Nitro,2,4604.0
1581,I01581,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1582,I01582,ACER Notebook Gamer Nitro,2,4604.0
1583,I01583,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1584,I01584,Película de Vidro 3D Galaxy A30s,3,17.9
1585,I01585,Samsung Galaxy A36,3,1979.1
1586,I01586,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1587,I01587,Fone de ouvido Sem Fio QCY T27,3,129.86
1588,I01588,Smart TV 32” Philco LED Roku TV,2,949.0
1589,I01589,Película de Vidro 3D Galaxy A30s,3,17.9
1590,I01590,Película para iPhone 14Pro Anti impacto,4,51.8
1591,I01591,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1592,I01592,"Monitor UHD Samsung 32""",4,1626.57
1593,I01593,Fone de ouvido Sem Fio QCY T27,3,129.86
1594,I01594,Película para iPhone 14Pro Anti impacto,1,51.8
1595,I01595,Smart TV 32” Philco LED Roku TV,3,949.0
1596,I01596,"Monitor UHD Samsung 32""",1,1626.57
1597,I01597,Samsung Galaxy A36,4,1979.1
1598,I01598,Samsung Galaxy Tab S6 Lite,3,1799.01
1599,I01599,Teclado Mecanico Fizz,3,174.9
1600,I01600,ACER Notebook Gamer Nitro,4,4604.0
1601,I01601,"Monitor UHD Samsung 32""",3,1626.57
1602,I01602,Teclado Mecanico Fizz,2,174.9
1603,I01603,Mouse Redragon Wireless,1,165.99
1604,I01604,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1605,I01605,Película para iPhone 14Pro Anti impacto,3,51.8
1606,I01606,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1607,I01607,SSD Crucial 1TB NVMe M.2,1,449.0
1608,I01608,Carregador Turbo USB-C 30W,1,49.9
1609,I01609,SSD Crucial 1TB NVMe M.2,4,449.0
1610,I01610,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1611,I01611,"Monitor UHD Samsung 32""",3,1626.57
1612,I01612,Carregador Turbo Tipo-C 50w,2,53.9
1613,I01613,Carregador Turbo USB-C 30W,2,49.9
1614,I01614,Película para iPhone 14Pro Anti impacto,2,51.8
1615,I01615,Teclado Mecanico Fizz,4,174.9
1616,I01616,Película para iPhone 14Pro Anti impacto,1,51.8
1617,I01617,Samsung Galaxy Tab S6 Lite,2,1799.01
1618,I01618,Carregador Turbo USB-C 30W,4,49.9
1619,I01619,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1620,I01620,Película de Vidro 3D Galaxy A30s,2,17.9
1621,I01621,Película de Vidro 3D Galaxy A30s,1,17.9
1622,I01622,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1623,I01623,Samsung Galaxy Tab S6 Lite,3,1799.01
1624,I01624,Carregador Turbo Tipo-C 50w,4,53.9
1625,I01625,Carregador Turbo Tipo-C 50w,2,53.9
1626,I01626,Projetor EPSON Powerlite Wide Screen,1,2742.13
1627,I01627,Smart TV 32” Philco LED Roku TV,3,949.0
1628,I01628,Fone de Ouvido Profissional AKG K92,1,428.99
1629,I01629,Teclado Mecanico Fizz,4,174.9
1630,I01630,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1631,I01631,Película para iPhone 14Pro Anti impacto,2,51.8
1632,I01632,"Monitor UHD Samsung 32""",1,1626.57
1633,I01633,SSD Crucial 1TB NVMe M.2,4,449.0
1634,I01634,Película para iPhone 14Pro Anti impacto,2,51.8
1635,I01635,Teclado Mecanico Fizz,3,174.9
1636,I01636,Mouse Redragon Wireless,1,165.99
1637,I01637,ACER Notebook Gamer Nitro,2,4604.0
1638,I01638,Teclado Mecanico Fizz,3,174.9
1639,I01639,Película para iPhone 14Pro Anti impacto,1,51.8
1640,I01640,Película de Vidro 3D Galaxy A30s,3,17.9
1641,I01641,Fone de ouvido Sem Fio QCY T27,4,129.86
1642,I01642,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1643,I01643,Película de Vidro 3D Galaxy A30s,4,17.9
1644,I01644,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1645,I01645,"Monitor UHD Samsung 32""",1,1626.57
1646,I01646,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1647,I01647,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1648,I01648,Fone de Ouvido Profissional AKG K92,4,428.99
1649,I01649,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1650,I01650,ACER Notebook Gamer Nitro,3,4604.0
1651,I01651,Carregador Turbo Tipo-C 50w,4,53.9
1652,I01652,Fone de ouvido Sem Fio QCY T27,2,129.86
1653,I01653,Projetor EPSON Powerlite Wide Screen,2,2742.13
1654,I01654,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1655,I01655,Película de Vidro 3D Galaxy A30s,3,17.9
1656,I01656,"Monitor UHD Samsung 32""",4,1626.57
1657,I01657,SSD Crucial 1TB NVMe M.2,4,449.0
1658,I01658,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1659,I01659,Película de Vidro 3D Galaxy A30s,1,17.9
1660,I01660,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1661,I01661,ACER Notebook Gamer Nitro,3,4604.0
1662,I01662,Fone de Ouvido Profissional AKG K92,1,428.99
1663,I01663,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1664,I01664,Samsung Galaxy Tab S6 Lite,3,1799.01
1665,I01665,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1666,I01666,Película de Vidro 3D Galaxy A30s,2,17.9
1667,I01667,SSD Crucial 1TB NVMe M.2,4,449.0
1668,I01668,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1669,I01669,Fone de ouvido Sem Fio QCY T27,2,129.86
1670,I01670,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1671,I01671,Película de Vidro 3D Galaxy A30s,3,17.9
1672,I01672,Mouse Redragon Wireless,1,165.99
1673,I01673,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1674,I01674,Samsung Galaxy A36,4,1979.1
1675,I01675,Samsung Galaxy A36,1,1979.1
1676,I01676,Projetor EPSON Powerlite Wide Screen,1,2742.13
1677,I01677,Fone de ouvido Sem Fio QCY T27,4,129.86
1678,I01678,SSD Crucial 1TB NVMe M.2,2,449.0
1679,I01679,Samsung Galaxy Tab S6 Lite,2,1799.01
1680,I01680,Samsung Galaxy Tab S6 Lite,4,1799.01
1681,I01681,Carregador Turbo Tipo-C 50w,3,53.9
1682,I01682,SSD Crucial 1TB NVMe M.2,3,449.0
1683,I01683,Fone de ouvido Sem Fio QCY T27,2,129.86
1684,I01684,Fone de Ouvido Profissional AKG K92,3,428.99
1685,I01685,Mouse Redragon Wireless,2,165.99
1686,I01686,Carregador Turbo Tipo-C 50w,1,53.9
1687,I01687,"Monitor UHD Samsung 32""",2,1626.57
1688,I01688,ACER Notebook Gamer Nitro,3,4604.0
1689,I01689,Teclado Mecanico Fizz,2,174.9
1690,I01690,Película para iPhone 14Pro Anti impacto,2,51.8
1691,I01691,Carregador Turbo Tipo-C 50w,2,53.9
1692,I01692,Projetor EPSON Powerlite Wide Screen,4,2742.13
1693,I01693,Película para iPhone 14Pro Anti impacto,1,51.8
1694,I01694,Projetor EPSON Powerlite Wide Screen,2,2742.13
1695,I01695,Película de Vidro 3D Galaxy A30s,1,17.9
1696,I01696,Mouse Redragon Wireless,2,165.99
1697,I01697,Smart TV 32” Philco LED Roku TV,4,949.0
1698,I01698,Samsung Galaxy Tab S6 Lite,3,1799.01
1699,I01699,ACER Notebook Gamer Nitro,2,4604.0
1700,I01700,SSD Crucial 1TB NVMe M.2,1,449.0
1701,I01701,Samsung Galaxy A36,1,1979.1
1702,I01702,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1703,I01703,Película para iPhone 14Pro Anti impacto,4,51.8
1704,I01704,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1705,I01705,Fone de Ouvido Profissional AKG K92,3,428.99
1706,I01706,Smart TV 32” Philco LED Roku TV,2,949.0
1707,I01707,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1708,I01708,Película de Vidro 3D Galaxy A30s,3,17.9
1709,I01709,Fone de ouvido Sem Fio QCY T27,3,129.86
1710,I01710,Smart TV 32” Philco LED Roku TV,3,949.0
1711,I01711,Projetor EPSON Powerlite Wide Screen,4,2742.13
1712,I01712,Carregador Turbo Tipo-C 50w,1,53.9
1713,I01713,Projetor EPSON Powerlite Wide Screen,1,2742.13
1714,I01714,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1715,I01715,Película para iPhone 14Pro Anti impacto,4,51.8
1716,I01716,Fone de Ouvido Profissional AKG K92,4,428.99
1717,I01717,Fone de Ouvido Profissional AKG K92,4,428.99
1718,I01718,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1719,I01719,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1720,I01720,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1721,I01721,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1722,I01722,SSD Crucial 1TB NVMe M.2,2,449.0
1723,I01723,Teclado Mecanico Fizz,2,174.9
1724,I01724,Fone de Ouvido Profissional AKG K92,4,428.99
1725,I01725,Teclado Mecanico Fizz,3,174.9
1726,I01726,Samsung Galaxy Tab S6 Lite,2,1799.01
1727,I01727,Película para iPhone 14Pro Anti impacto,2,51.8
1728,I01728,Projetor EPSON Powerlite Wide Screen,4,2742.13
1729,I01729,Mouse Redragon Wireless,3,165.99
1730,I01730,Smart TV 32” Philco LED Roku TV,4,949.0
1731,I01731,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1732,I01732,Samsung Galaxy A36,1,1979.1
1733,I01733,Mouse Redragon Wireless,2,165.99
